player_cluster,players,avg_minutes,avg_goals_per90,avg_assists_per90,avg_shots_per90,avg_interceptions_per90,avg_tackles_per90,avg_crosses_per90
0,128,327.6328125,0.03700310056131004,0.03755436108230899,0.6454797013533606,1.5226940590600855,1.5873857747465594,0.9082724150237076
1,60,351.26666666666665,0.6240605800913477,0.1837642393789201,3.17010255783778,0.3745972001905181,0.5675015944263385,1.63843030709944
2,214,314.5327102803738,0.054156972373561894,0.03080903208766731,0.8186407700280086,0.5965168907679422,0.6256252855582318,0.912284059085318
3,82,314.9878048780488,0.13862274196485858,0.32310677746426403,1.2670092747241277,0.6359740459649184,1.0136687457523144,3.904679361227353
